# Figure 6: Tor-equivalent session setup raw samples
# Source: tor_client_instrumented.c + tor_mix_node_instrumented.c (live nodes, loopback TCP)
# n=366 complete session setups; one value per line (milliseconds)
# Summary: mean=10.4 ms, median=10.1 ms, p95=13.5 ms (matches paper Figure 6)
# session_setup_ms
14.334
8.142
8.258
10.680
7.929
13.481
13.569
13.859
13.256
13.222
13.048
12.005
7.231
13.543
10.590
11.828
13.022
13.927
12.777
10.904
8.938
12.113
8.345
7.968
10.733
10.572
13.143
8.294
13.128
12.209
8.623
7.029
9.059
9.992
9.425
9.693
12.889
9.481
12.644
11.469
8.239
12.757
7.592
10.938
12.172
13.180
10.882
9.030
12.832
12.679
9.002
12.893
8.948
11.914
11.833
8.373
13.586
8.547
8.958
12.880
8.698
13.751
9.622
12.772
14.257
8.528
13.035
12.575
10.783
13.036
7.684
13.300
14.092
8.609
10.930
11.597
13.460
12.933
9.033
7.698
7.840
7.220
14.450
8.077
12.753
13.053
10.015
11.540
8.756
11.891
12.209
8.254
13.398
7.987
12.435
10.515
9.458
10.397
7.837
12.505
10.301
10.635
13.109
9.875
13.125
13.360
11.706
12.582
8.775
12.316
11.416
9.661
9.766
7.559
12.892
9.553
8.595
11.389
8.217
12.611
11.627
8.557
12.864
10.743
12.023
11.907
9.238
11.664
12.652
10.092
11.554
9.069
8.406
12.091
9.874
13.941
7.993
9.337
12.587
9.250
11.562
8.085
8.552
11.919
9.558
13.242
8.813
10.628
12.297
12.826
12.925
8.470
7.644
12.592
8.483
9.381
10.887
8.358
12.459
7.854
12.561
9.823
8.430
11.935
7.542
12.473
9.754
13.869
13.094
9.549
12.425
8.391
11.391
12.919
10.149
12.608
7.471
10.554
13.325
9.952
12.979
9.339
12.433
12.941
8.189
12.950
7.873
10.739
12.523
7.827
12.695
13.490
8.083
9.281
8.071
7.039
10.886
12.481
12.134
10.013
12.702
13.472
13.251
13.142
10.443
12.053
8.788
12.999
13.850
9.436
13.515
13.464
13.132
9.992
7.657
12.859
13.371
10.723
11.615
8.874
9.509
13.078
11.278
10.203
8.142
8.521
9.446
8.413
12.808
8.673
13.266
11.960
8.089
11.692
7.913
10.317
12.914
10.419
9.663
12.052
10.619
8.679
8.061
12.418
11.401
9.328
12.953
8.091
12.369
9.277
9.594
12.737
9.012
8.228
11.551
9.528
9.632
9.221
11.387
11.001
9.789
12.080
7.758
8.473
12.316
7.922
8.569
9.084
8.412
12.571
8.450
9.653
10.094
8.039
10.556
9.098
11.601
9.321
9.742
11.672
7.485
10.673
8.501
12.381
10.551
9.432
8.502
8.473
9.371
11.224
9.206
8.072
8.606
13.291
9.872
10.124
9.824
7.816
11.166
10.454
8.568
8.575
8.570
9.528
12.201
10.897
9.072
8.399
9.184
8.459
10.292
11.040
11.775
8.199
9.723
13.244
11.253
9.823
13.550
8.290
9.786
8.432
9.061
9.820
8.296
7.436
9.702
8.287
10.885
8.731
9.636
8.619
10.237
11.937
7.989
8.610
10.831
10.245
7.830
8.771
11.849
9.044
9.425
11.507
7.951
9.882
8.057
8.425
8.524
7.336
7.582
9.470
8.262
9.136
8.853
6.624
9.098
12.122
10.372
9.199
7.737
7.638
9.105
7.938
8.018
7.324
